Temperature (K),Pressure (MPa),phase_code,reduced_temperature,reduced_pressure,critical_distance,inverse_critical_distance,abs_reduced_temperature_offset,abs_reduced_pressure_offset,target,true,pred,abs_error,relative_error_pct
5.492901609050509,0.2522631750839293,3.0,1.0572828535504224,1.104866744411043,0.1194920892538504,8.36875483761597,0.0572838535504224,0.1048677444110429,Density (kg/m^3),43.48502322803556,45.19731521606445,1.7122919880288947,3.93765913162707
287.6157258725784,2.973775829575181,3.0,55.36075411864155,13.024596310332782,55.67479236399426,0.0179614500124604,54.36075511864155,12.024597310332782,Density (kg/m^3),4.905154681211565,4.715824604034424,0.1893300771771411,3.859818690373632
297.65223181309045,2.829237924626637,3.0,57.29259750410765,12.391546621525215,57.43364752642696,0.0174113963341762,56.29259850410765,11.391547621525214,Density (kg/m^3),4.514871876173172,4.340922355651856,0.1739495205213161,3.852811891281324
19.70848622317408,0.2282872887788366,2.0,3.793522264965273,0.9998567308113028,2.7935222686391405,0.3579710143091675,2.7935232649652733,0.0001442691886973,Enthalpy (kJ/kg),106.0675966437903,110.14674377441406,4.079147130623767,3.845799527562482
295.1453471562106,2.8618369827774885,3.0,56.81006816857749,12.534324556663844,56.98951089419636,0.0175470886538497,55.81006916857749,11.53432555666384,Density (kg/m^3),4.604397765922714,4.428037643432617,0.176360122490097,3.830253845472335
5.4863463202989085,0.2284275170485402,3.0,1.056021080649608,1.0004709050829546,0.0560230597945796,17.8497926330106,0.056022080649608,0.0004719050829546,Viscosity (μPa·s),1.7671517528000678,1.8347373008728027,0.0675855480727349,3.824546927882401
4.732208679595935,0.7524081408303626,4.0,0.910863411082312,3.295410567757369,2.2971406152118963,0.4353238079453645,0.089137588917688,2.2954115677573697,Entropy (kJ/(kg·K)),-0.1177940540276167,-0.1132953166961669,0.0044987373314497,3.819154853431719
3.371323299275409,0.6074944553174303,4.0,0.6489179256780955,2.660715028545157,1.6974195206094205,0.5891295509792255,0.3510830743219045,1.6607160285451572,Enthalpy (kJ/kg),-0.5038839053138123,-0.5230064392089844,0.019122533895172,3.795027722360526
4.737625026972722,0.7515707291893183,4.0,0.9119059586496876,3.2917428573463487,2.293435389174816,0.4360271079447338,0.0880950413503122,2.291743857346349,Entropy (kJ/(kg·K)),-0.1130757626321387,-0.1086263656616211,0.0044493969705176,3.782035850688489
4.423200518702211,0.2282845294602536,4.0,0.8513850054284087,0.999844645498658,0.1486150757713873,6.72879245130075,0.1486159945715913,0.0001563545013419,Density (kg/m^3),127.41581605631498,132.11949157714844,4.703675520833457,3.691594706542974
298.6759337126308,2.771693032856985,3.0,57.48964135134272,12.139510480277616,57.57749798092606,0.0173678960543105,56.48964235134272,11.139511480277614,Density (kg/m^3),4.40929060646053,4.24757194519043,0.1617186612701004,3.667679808474155
297.18997432002004,2.7936205109816448,3.0,57.2036214116644,12.23554883926789,57.31565769931699,0.0174472393782182,56.203622411664405,11.23554983926789,Density (kg/m^3),4.465613645495529,4.302061080932617,0.1635525645629121,3.6624880150097137
